Job_Name,Company_Name,Location,Skills,Yearly Salary
UI Developer / Designer,Accenture,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",880000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Vitech World,India,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",640000.0
iOS Developer,Cotech Innovations,India,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",890000.0
Flutter Developer,App Innovation Technologies Pvt Ltd,"Worli, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",830000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Matic Network,"Malad, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",990000.0
Web Developer,AllinCall Research and Solutions,"Chandigarh, Chandigarh","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",610000.0
Frontend Engineer,Trionxt Software,"Noida, Uttar Pradesh","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",640000.0
UI Developer / Designer,Applied Synergy Technologies Pvt. Ltd.,"Noida, Uttar Pradesh","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",390000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Inexoft Technologies,"Noida, Uttar Pradesh","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",840000.0
UI Developer / Designer,3RI TECHNOLOGIES,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",480000.0
React.js,Trinity Unicepts Pvt Ltd,"Nigdi, Pune, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",860000.0
Lead iOS Developer,vSocialize Solutions Private Limited,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",530000.0
UI/UX Developer,Oracle,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",380000.0
UX Designing Internship,Matrid Technologies,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",950000.0
React/Node Engineer,TNM Online Solutions,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",550000.0
iOS Developer,ALTIMETRIK India,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",550000.0
UI/UX Developer,DISHA Recruitment Services,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",860000.0
UI Developer,DISHA Recruitment Services,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",570000.0
UI/UX Designer/Developer,Center Of Digital Excellence Private Limited,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",670000.0
Flutter Developer,Webandcraft,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",840000.0
UX/UI Designer,Coviam Technologies,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",750000.0
Video Editor,Markowate Technologies Private Limited,India,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",610000.0
iOS Developer,Rolson Infotech Solutions,"Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",440000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Datagrid Digital Marketing Agency,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",660000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",INNsight Ineteractive,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",380000.0
Lead iOS Developer,Markowate Technologies Private Limited,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",950000.0
UI/UX Developer,Cybertill,"Worli, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",400000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Nualfas Business Solutions,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",610000.0
UI Developer,DISHA Recruitment Services,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",680000.0
React.js,ABP Empower,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",600000.0
UX/UI Designer,Flixx IT Systems Private Limited,"Vashi, Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",520000.0
UI/UX Developer,Beri Udyog Pvt Ltd.,"Vashi, Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",680000.0
Front End UI/UX Developer,Desprin Enterprises Private Limited,"Chandigarh, Chandigarh","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",700000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Desprin Enterprises Private Limited,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",360000.0
Senior Developer,3RI TECHNOLOGIES,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",350000.0
Front End UI/UX Developer,Bew Dezins,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",890000.0
Ui/ux and Front End Developers Navi Mumbai,Accenture,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",840000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Oneulsoft,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",730000.0
UX Developer,Beri Udyog Pvt Ltd.,"Chennai, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",350000.0
Software UI Developer 4,Markowate Technologies Private Limited,"Chennai, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",880000.0
UI Developer / Designer,Cybertill,"Ahmedabad, Gujarat","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",550000.0
Web Developer,Center Of Digital Excellence Private Limited,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",630000.0
Senior PHP Developer,App Innovation Technologies Pvt Ltd,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",760000.0
Software UI Developer 4,Datagrid Digital Marketing Agency,"Worli, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",950000.0
UI Developer,skilora,"Worli, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",620000.0
UI/UX Developer,Hitachi Vantara,"Vashi, Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",640000.0
UX Architect,DISHA Recruitment Services,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",910000.0
Hiring for Mobile App Developer - Immediate Joining | Delhi...,Hitachi Vantara,"Ahmedabad, Gujarat","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",920000.0
UX/UI Designer,vSocialize Solutions Private Limited,"The Rutu Estate, Thane, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",900000.0
iOS Developer,Markowate Technologies Private Limited,"Hyderabad, Telangana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",560000.0
Hiring for Mobile App Developer - Immediate Joining | Delhi...,Kunj Services,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",750000.0
UI/UX Developer,10Dumbs,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",780000.0
UX Designer,DISHA Recruitment Services,"Faridabad, Haryana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",950000.0
Web Developer,Starlly SolutionsPrivate Limited,"Faridabad, Haryana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",670000.0
UI/UX Developer,IMImobile,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",670000.0
UI Developer - Ionic & Web -mumbai,Atkku Services India Private Limited,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",700000.0
Full Stack Developer,Datagrid Digital Marketing Agency,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",570000.0
Front End Web Developer,Harjai Computers,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",570000.0
Senior PHP Developer,Credent Team Pvt. Ltd.,"Trichur, Kerala","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",940000.0
UI/UX Developer,Cybertill,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",440000.0
UX Designer,Kanak Infosystems LLP,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",800000.0
UI/UX Developer,IMImobile,"Chandigarh, Chandigarh","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",960000.0
Senior PHP Developer,Markowate Technologies Private Limited,"Malad, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",800000.0
App Developer,DISHA Recruitment Services,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",660000.0
UI/UX Developer,DISHA Recruitment Services,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",810000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Shipkar Express,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",930000.0
Web Developer,Shipkar Express,"Pune, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",710000.0
Android Application Developer,Marcamor business solutions,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",810000.0
React/Node Engineer,Electrocon Consumer Electronics (I) Ltd. www.educa...,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",370000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Kunj Services,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",450000.0
UI/UX Developer,Markowate Technologies Private Limited,"Malad, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",750000.0
React.js,10Dumbs,"Banjara Hills, Hyderabad, Telangana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",650000.0
UI/UX Developer,DISHA Recruitment Services,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",420000.0
UI/UX Developer,DISHA Recruitment Services,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",910000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",480000.0
UX Architect,TNM Online Solutions,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",550000.0
Flutter Developer,DISHA Recruitment Services,"Cannanore, Kerala","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",650000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Oracle,"Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",840000.0
UI/UX Developer,Desprin Enterprises Private Limited,"Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",650000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Civica,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",410000.0
Flutter Developer,AGILEDGE PROCESS SOLUTIONS PVT LTD,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",400000.0
UI/UX Designer,Datagrid Digital Marketing Agency,"Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",910000.0
iOS Developer,Markowate Technologies Private Limited,India,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",550000.0
UI Developer,Chedar,India,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",470000.0
UI/UX Developer,ABP Empower,"Andheri, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",990000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Oneulsoft,"Andheri, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",560000.0
Mobile app developer,Digi Interacts Private Limited,"Andheri, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",450000.0
Video Editor,Mentebit Software Solutions,"Andheri, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",580000.0
UX Designing Internship,Datagrid Digital Marketing Agency,"Andheri, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",850000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Desprin Enterprises Private Limited,"Andheri, Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",760000.0
UI/UX Developer,Mentebit Software Solutions,"Hyderabad, Telangana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",770000.0
Lead iOS Developer,Venture7 Technology Private Limited,"Hyderabad, Telangana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",590000.0
Android Application Developer,vSocialize Solutions Private Limited,"Hyderabad, Telangana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",660000.0
UI/UX Developer,DISHA Recruitment Services,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",520000.0
UX Designer,Oracle,"Coimbatore, Tamil Nadu","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",920000.0
Senior Developer,Rolson Infotech Solutions,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",860000.0
UI/UX Developer,TNM Online Solutions,"Hyderabad, Telangana","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",480000.0
Lead iOS Developer,Matic Network,"Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",520000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Shipkar Express,"Nigdi, Pune, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",930000.0
UI/UX Developer: 2-4 years experience,Morgan Stanley,"Nigdi, Pune, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",740000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Chedar,"Delhi, Delhi","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",750000.0
Front End - UI Developer for US Based E - Commerce Client,TNM Online Solutions,"Bavdhan, Pune, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",810000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Cotech Innovations,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",970000.0
UI/UX Developer,Trinity Unicepts Pvt Ltd,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",720000.0
App Developer,TNM Online Solutions,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",430000.0
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",Oneulsoft,"Bengaluru, Karnataka","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",540000.0
UI/UX Developer,Kunj Services,"Vadodara, Gujarat","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",420000.0
UI Developer,Nextwebi,"Navi Mumbai, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",510000.0
UI/UX Designer,Nextwebi,"Bavdhan, Pune, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",810000.0
UI/UX Developer,RXIL,"Bavdhan, Pune, Maharashtra","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills",950000.0
