Job_Name,Company_Name,Location,Skills,Yearly Salary
Machine Learning Engineer,Amazon Dev Center India - Hyd,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Full Stack Developer,Deep Trekker Inc.,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Full Stack Developer,Telebu,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
FPGA and System Design Engineer ( 0 to 2 years),CCS Computers,"New Delhi, Delhi","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Associate Director - Research,Deep Trekker Inc.,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
OT - Ops Excellence - FSI - CON- Hyderabad/Bengaluru - Emplo...,Deep Trekker Inc.,"Gurgaon, Haryana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Machine Learning and deep learning Developer.,Untrodden Labs,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
US Cyber Security Startup – Ground Floor – $75K-$100K,Vodafone,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Channel Relationship Manager,Deep Trekker Inc.,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Data Science Trainer,Microsoft,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
OT - Ops Excellence - FSI - CON- Hyderabad/Bengaluru - Emplo...,PRIFFY,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
FPGA and System Design Engineer ( 0 to 2 years),Bain & Company Inc,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Machine Learning and deep learning Developer.,SwitchOn,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Full Stack Developer,Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
Channel Relationship Manager,Deep Trekker Inc.,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
Machine Learning Intern,Udaan,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Full Stack Developer,Deep Trekker Inc.,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Channel Relationship Manager,Vodafone,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
"Vice President, Supply Chain",Deloitte,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Senior Solution Advisor / Lead Solution Advisor,Innoplexus,"Indore, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Creative Writer,Atlassian,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Machine Learning and deep learning Developer.,Deep Trekker Inc.,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Cloud Engineer (Cloud Platform Services),Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Research Analyst,Emerging India Group,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
Machine Learning and deep learning Developer.,Amantya Technologies,"Gurgaon, Haryana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Research Analyst,Vodafone,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
FPGA and System Design Engineer ( 0 to 2 years),Yantravision Software Pvt Ltd,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Enterprise Architect,DeepR Analytics,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Business Risk & Controls Direc,Microsoft,"Noida, Uttar Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Full Stack Developer,Yantravision Software Pvt Ltd,"Noida, Uttar Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
Full Stack Developer,Innoplexus,"Bhopal, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Employee Experience Specialist,Deep Trekker Inc.,"Bhopal, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Manufacturing & Distribution Consultant Senior Staff,Telebu,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Senior Data Scientist,Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Senior Solution Advisor / Lead Solution Advisor,Skyflow,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Software Development Engineer in Test 2-Governance,Untrodden Labs,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Programmer,Deep Trekker Inc.,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Software Development Engineer in Test 2-Governance,Blackstraw,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Software Development Engineer in Test 2-Governance,Copious Software,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
FPGA and System Design Engineer ( 0 to 2 years),Deloitte,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Manager BIE,AssetOne,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Full Stack Developer,Brainamaze,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Full Stack Developer,Yantravision Software Pvt Ltd,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Full Stack Developer,Yantravision Software Pvt Ltd,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
Full Stack Developer,Deloitte,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
Web Content Writer,Blackstraw,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Full Stack Developer,Yantravision Software Pvt Ltd,"Viman Nagar, Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
FPGA and System Design Engineer ( 0 to 2 years),"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Machine Learning Engineer,Copious Software,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
MN Learning Solutions Expert,Deep Trekker Inc.,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Employee Experience Specialist,Deep Trekker Inc.,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Channel Relationship Manager,AssetOne,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Junior Content Writer,Wayzontech Services,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Operations Engineer – Autonomous Vehicles,ALC India,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Full Stack Developer,IHS Markit,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
IAM CTO Pune,Diebold Nixdorf,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Computer Vision Engineer,"Ultramatics, Inc.","Indore, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
FPGA and System Design Engineer ( 0 to 2 years),Copious Software,"Noida, Uttar Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Full Stack Developer,Aptiv,"Noida, Uttar Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Team Lead - Learning & Development,Telebu,"Noida, Uttar Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Operations Engineer – Autonomous Vehicles,HighIQ Robotics,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Partner Technical Advisor,Skyflow,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
FPGA and System Design Engineer ( 0 to 2 years),Leben Care Technologies,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Programmer,Deloitte,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Biz Fin Analyst,Yantravision Software Pvt Ltd,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Quality Engineer,Yashus Digital Marketing,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
MN Learning Solutions Expert,Innoplexus,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Data Scientist - Machine Learning/Deep Learning - W F H,Yantravision Software Pvt Ltd,"Gurgaon, Haryana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Partner Technical Advisor,Deep Trekker Inc.,"Gurgaon, Haryana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Senior Solution Advisor / Lead Solution Advisor,Deep Trekker Inc.,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Associate Director - Research,Untrodden Labs,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
US Cyber Security Startup – Ground Floor – $75K-$100K,Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
SDM Manager,Yantravision Software Pvt Ltd,"Noida, Uttar Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Sr. Manager - Analytics Developer,Vodafone,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Partner Technical Advisor,Yantravision Software Pvt Ltd,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Full Stack Developer,Skyflow,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Operations Engineer – Autonomous Vehicles,Centre for Civil Society,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
Creative Writer,Deep Trekker Inc.,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Content Writer – Chennai,Atlassian,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Machine Learning and deep learning Developer.,ASSPL - Telangana,"Gurgaon, Haryana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
US Cyber Security Startup – Ground Floor – $75K-$100K,CareerXperts,"Bhopal, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Chip Level Smartphone Engineer,CareerXperts,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
ERP Analyst,Crowe,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Machine Learning Intern,Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Senior Data Scientist,CO E&A Customer Operations EMEA & APAC,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
"Intern, InnovatED; Communications",Deep Trekker Inc.,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Senior Data Scientist,Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Deep Learning Internship,Vodafone,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Machine Learning Engineer,Deep Trekker Inc.,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
IAM CTO Pune,QuEST Global Engineering,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Image Processing / Software Developer (GIS),Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Senior Solution Advisor / Lead Solution Advisor,Deloitte,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Web Content Writer,DeepR Analytics,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Software Development Engineer in Test 2-Governance,Emerging India Group,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Chip Level Smartphone Engineer,TeachForIndia,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
AI/Machine Learning Engineer,Deep Trekker Inc.,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
Computer Vision Engineer,Emerging India Group,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Business Risk & Controls Direc,Deep Trekker Inc.,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Partner Technical Advisor,Deep Trekker Inc.,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Software Development Engineer in Test 2-Governance,ALC India,"New Delhi, Delhi","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Machine Learning Engineer,Deep Trekker Inc.,"Delhi, Delhi","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Image Processing / Software Developer (GIS),Brainamaze,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Enterprise Architect,AssetOne,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
"Intern, InnovatED; Communications",TeachForIndia,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Chip Level Smartphone Engineer,Yantravision Software Pvt Ltd,"Viman Nagar, Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Full Stack Developer,Brainamaze,"Indore, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
IAM CTO Pune,ALC India,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Programmer,Diebold Nixdorf,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Full Stack Developer,Deep Trekker Inc.,"Delhi, Delhi","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
"Director - E-Commerce, FRWD",Bridge International Academies,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Data Science Trainer,Microsoft,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Machine Learning Intern,Innoplexus,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Associate Director - Research,Shipsy,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Software Development Engineer in Test 2-Governance,Crowe,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Senior Data Scientist,Deep Trekker Inc.,"Noida, Uttar Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Deep Learning Internship,Deep Trekker Inc.,"Mumbai, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Sr. Manager - Analytics Developer,TeachForIndia,"Indore, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Full Stack Developer,ASSPL - Telangana,"Indore, Madhya Pradesh","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
FPGA and System Design Engineer ( 0 to 2 years),Yantravision Software Pvt Ltd,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Associate Director - Research,CareerXperts,"Bengaluru, Karnataka","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
"Manager, Data Science",PRIFFY,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
FPGA and System Design Engineer ( 0 to 2 years),ATSPL - Madhya Pradesh,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",590000.0
FPGA and System Design Engineer ( 0 to 2 years),Deep Trekker Inc.,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Applied Scientist II,FintastIQ,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
Full Stack Developer,Skyflow,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",500000.0
Java Developer,Manthan International School,"Chennai, Tamil Nadu","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",510000.0
Partner Program Services (Hyderabad),Microsoft,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",540000.0
Channel Relationship Manager,Telebu,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
Sr. Manager - Analytics Developer,Telebu,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Full Stack Developer,Copious Software,"Gurgaon, Haryana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Business Risk & Controls Direc,Deep Trekker Inc.,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
Software Development Engineer in Test 2-Governance,Infomatics Software Solutions India Pvt Ltd,India,"Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",580000.0
Java Developer,IHS Markit,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",520000.0
QA Engineer,Leben Care Technologies,"Pune, Maharashtra","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",570000.0
Junior Content Writer,Atlassian,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",550000.0
Research Analyst,ALC India,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",530000.0
Senior Solution Advisor / Lead Solution Advisor,Blackstraw,"Hyderabad, Telangana","Deep Learning with TensorFlow,TensorFlow,Natural Language Processing,NLP,Robotic Process Automation,Deep Learning,Machine Learning,AI",560000.0
