Job_Name,Company_Name,Location,Skills,Yearly Salary
Head Of Analytics – EdTech – Ground Floor !,Azine Technologies,"Dehra Dun, Uttarakhand","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Machine Learning Internship,Stalwart Careers,"Dehra Dun, Uttarakhand","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",650000.0
Data Practitioner,Transasia,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Lead - Analytics,Inferigence Quotient,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Lead Data Scientist - Deep Learning + Edge AI,SCIO Health Analytics,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Head Of Analytics – EdTech – Ground Floor !,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
Security & Privacy Engineer,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Data Scientist,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Sr.Data Scientist,Panjab University,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Machine Learning Intern,Blue Water Trade Winds Private Limited,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",630000.0
Machine Learning Engineering Interns,SCIO Health Analytics,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
IT Project Manager - Software Development,ADCI - Karnataka,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
NLP Engineer for a Product Based Company,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
Sr. Associate - Billing,Expand AI,"Dehra Dun, Uttarakhand","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Computer Visioneer,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",760000.0
Data Scientist,Colgate-Palmolive,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Sr.Data Scientist,Azine Technologies,"Chandigarh, Chandigarh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
Senior Manager - Automation,Salasar New Age Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Embedded Design Engineer,Azine Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
Lead Data Scientist - Deep Learning + Edge AI,Bobble App,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
Machine Learning Engineer,CareerXperts,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Project Intern,Azine Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",700000.0
Chief Engineer,Untrodden Labs,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
Urgent Requirement Machine Learning,Netradyne,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Applied Scientist I,Stalwart Careers,"Chennai, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
"Software Engineer Python, Machine Learning/AI",Expand AI,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Project Intern,Teikametrics,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
"Principal, Applied Math & Stats",Transasia,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
"Software Engineer Python, Machine Learning/AI",Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
Python Developer,Accenture,"Gurgaon, Haryana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",700000.0
Lead - Analytics,HSI Client,"Coimbatore, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
IT Project Manager - Software Development,zBliss Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",650000.0
Sr. Associate - Projects,Levi Strauss & Co.,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Lead - Analytics,Salasar New Age Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
STEM Innovation Engineer,Morningstar,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Senior Data Scientist,Novotree Minds Consulting Private Limited,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Software Engineering - Python,MasterCard,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Associate Data Engineer,Levi Strauss & Co.,"Coimbatore, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
Freelance Trainers - Machine Learning,Shaw Academy,"Navi Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",650000.0
Lead - Analytics,Transasia,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Sr. Software Engineer,Larsen & Toubro Infotech Limited,"Chandigarh, Chandigarh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
Accounts Payable-Navi Mumbai,Great Learning,"Chandigarh, Chandigarh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
Service Engineer,Skyflow,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",760000.0
Data Engineer,Truedge Software Solutions,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Senior Manager - Automation,Transasia,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Senior Data Scientist,Azine Technologies,"Dehra Dun, Uttarakhand","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Software Developer,singularis software technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Senior Data Scientist,AvionX,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
Computer Visioneer,Azine Technologies,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
AI Engineer,Neva Ventures,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Lead - Analytics,Colgate-Palmolive,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Community Manager,Azine Technologies,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
Associate Data Engineer,Azine Technologies,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",760000.0
Data Scientist,Institutional Shareholder Services,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Data Science Intern,Larsen & Toubro Infotech Limited,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",680000.0
Data Science Engineer,Zensar Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Data Scientist,Shaw Academy,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
IT Project Manager - Software Development,Morningstar,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
ADF Developer,Truedge Software Solutions,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",760000.0
Sr. Software Engineer,AT&T,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",630000.0
Python Developer,zBliss Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
IT Project Manager - Software Development,Transasia,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Machine Learning Intern,STEMROBO Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Sr.Data Scientist,Teikametrics,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Sr.Data Scientist,Blue Water Trade Winds Private Limited,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
STEM Innovation Engineer,RAACOM Infosystems,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
AI Engineer,Azine Technologies,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
Data Scientist,Leben Care Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
Data Scientist,singularis software technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Consultant,HP Development Company,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",700000.0
IT Project Manager - Software Development,Datascience Technologies Pvt Ltd,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
SOC Analyst,Spectrus,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",680000.0
Machine learning Specialsit,[24]7.ai,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",760000.0
MACHINE LEARNING ENGINEER,Accenture,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
IT Project Manager - Software Development,singularis software technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Community Manager,Bobble App,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",650000.0
Data Engineer,Neva Ventures,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
IT Project Manager - Software Development,Truedge Software Solutions,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Freelance Trainers - Machine Learning,Azine Technologies,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Data Pipeline Developer,Cognizant,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",680000.0
Machine learning Specialsit,Azine Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
IT Project Manager - Software Development,MasterCard,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",680000.0
Data Scientist,Azine Technologies,"Navi Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
Computer Vision Engineer,Larsen & Toubro Infotech Limited,"Gurgaon, Haryana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Python Programming Language,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
"Software Engineer Python, Machine Learning/AI",ADCI - Karnataka,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",700000.0
Chief Engineer,Novotree Minds Consulting Private Limited,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Service Engineer,Untrodden Labs,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Analyst-Statistics and Predictive Modelling,Accenture,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Software Developer,Accenture,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Data Pipeline Developer,HR Devi and Associates,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",650000.0
Machine Learning Internship,AISPL,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
STEM Innovation Engineer,Larsen & Toubro Infotech Limited,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Chief Engineer,Accenture,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
Embedded Design Engineer,SCIO Health Analytics,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Security & Privacy Engineer,Innefu Labs Pvt. Ltd.,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
Community Manager,Geotech Systems and Solutions Pvt Ltd,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Project Intern,Institutional Shareholder Services,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
IT Project Manager - Software Development,Untrodden Labs,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
Sr.Data Scientist,Expand AI,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
Community Manager,Innoplexus,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",700000.0
Finance Specialist - Bengaluru,Shaw Academy,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
IT Project Manager - Software Development,PMaps,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Project Intern,Phillips Corporation,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",630000.0
IT Project Manager - Software Development,Bobble App,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
NLP Engineer for a Product Based Company,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Security & Privacy Engineer,Truedge Software Solutions,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
IT Project Manager - Software Development,GridEdge Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
Data Science Engineer,Colgate-Palmolive,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
IT Project Manager - Software Development,Azine Technologies,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
Data Scientist,Skyflow,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Software Developer,Larsen & Toubro Infotech Limited,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
Sr. Associate - Billing,Synacor,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",680000.0
Accounts Payable-Navi Mumbai,Datascience Technologies Pvt Ltd,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
IT Project Manager - Software Development,Spectrus,"Chandigarh, Chandigarh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
Data Science Intern,RAACOM Infosystems,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
NLP Engineer for a Product Based Company,Bobble App,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
"Principal, Applied Math & Stats",Colgate-Palmolive,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
NLP Engineer for a Product Based Company,Institutional Shareholder Services,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Python Programming Language,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
IT Project Manager - Software Development,Panjab University,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Data Engineer,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
IT Project Manager - Software Development,Expand AI,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Data Engineer,Innefu Labs Pvt. Ltd.,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Chief Engineer,Neva Ventures,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Sr. Associate - Billing,Mystro,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",650000.0
Data Practitioner,Neva Ventures,"Coimbatore, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Embedded Design Engineer,Great Learning,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
Machine learning Specialsit,CrowdStrike,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
SOC Analyst,Bobble App,"Gurgaon, Haryana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Data Scientist,GridEdge Technologies,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Machine Learning Intern,Larsen & Toubro Infotech Limited,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Software Developer,AstraZeneca,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Sr. Software Engineer,Expand AI,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
Lead Data Scientist - Deep Learning + Edge AI,Azine Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",630000.0
