Job_Name,Company_Name,Location,Skills,Yearly Salary
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
Senior Analyst - Customer experience,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
Tech Lead - Front End,ClearPoint Learning,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
3D Assets designer for 3D Games,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",560000.0
UI Designer(Games),Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
SDE II- Backend,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",420000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",440000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",400000.0
Graphic Designer/Senior Graphic Designer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
UI/UX Designer - Gaming,Junglee Games,"Surat, Gujarat","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
Programmer (C++),Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",470000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
Game Designer-Slots,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",530000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",540000.0
3D Generalist,iStudio Technologies,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",500000.0
Unity 3D Manager,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",430000.0
Tech Lead - Front End,Infocom,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",440000.0
3D Assets designer for 3D Games,Junglee Games,"Surat, Gujarat","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
Senior Instructional Designer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
Tech Lead - Front End,vega content,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
AI / Gameplay Tools Programmer,HungamaGames,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",560000.0
3D Generalist,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",540000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",430000.0
Web & Graphic Designer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",420000.0
3D Assets designer for 3D Games,ClearPoint Learning,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",530000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
Tech Lead - Front End,VMD Agro,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",550000.0
Tech Lead - Front End,Junglee Games,"Gurgaon, Haryana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
Tech Lead - Front End,Junglee Games,"Hyderabad, Telangana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",480000.0
SDE II - ETL,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",480000.0
"GAMING All day, Everyday!",vega content,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",420000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",420000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",460000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
Tech Lead - Front End,Junglee Games,"Surat, Gujarat","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
"GAMING All day, Everyday!",June Gaming,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
UI Designer(Games),VMD Agro,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
3D Generalist,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
Senior Analyst - Customer experience,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",440000.0
UI/UX Designer - Gaming,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",400000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
SDE II- Backend,Junglee Games,"Pune, Maharashtra","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",440000.0
SDE II- Backend,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",460000.0
AI / Gameplay Tools Programmer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",440000.0
Tech Lead - Front End,Junglee Games,"Pune, Maharashtra","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
Web & Graphic Designer,Ucodice Technologies Pvt. Ltd.,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",480000.0
Tech Lead - Front End,Junglee Games,"Surat, Gujarat","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",560000.0
Tech Lead - Front End,Junglee Games,"Shivajinagar, Pune, Maharashtra","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",510000.0
Graphic Designer,Ugaoo.com,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",440000.0
Tech Lead - Front End,June Gaming,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",510000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",500000.0
3D Generalist,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",430000.0
Tech Lead - Front End,ClearPoint Learning,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",480000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",540000.0
Tech Lead - Front End,HungamaGames,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",530000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",570000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
Tech Lead - Front End,Zynga,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",550000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",460000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
Vue.JS Developer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",480000.0
SDE II - ETL,Junglee Games,India,"Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
Scrum Master,Ugaoo.com,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",550000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",540000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",400000.0
Tech Lead - Front End,HoloPundits,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",440000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",550000.0
Tech Lead - Front End,Codal,"Chandigarh, Chandigarh","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",400000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",580000.0
Game Designer-Slots,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
Tech Lead - Front End,Junglee Games,"Chandigarh, Chandigarh","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
3D Assets designer for 3D Games,iStudio Technologies,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
Graphic Designer/Senior Graphic Designer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",470000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",580000.0
Game Designer-Slots,Codal,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
Tech Lead - Front End,Junglee Games,"Gurgaon, Haryana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",420000.0
Tech Lead - Front End,Junglee Games,"Pune, Maharashtra","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",480000.0
Vue.JS Developer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",420000.0
3D Generalist,iStudio Technologies,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",550000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
Tech Lead - Front End,Junglee Games,"Hyderabad, Telangana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",430000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
3D Assets designer for 3D Games,Junglee Games,"Hyderabad, Telangana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",530000.0
SDE II- Backend,Oengines Game Studio,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",500000.0
Tech Lead - Front End,Junglee Games,"Gurgaon, Haryana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
Tech Lead - Front End,Junglee Games,"Gurgaon, Haryana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",430000.0
UI/UX Designer - Gaming,ucreate,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",450000.0
Game Designer-Slots,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",580000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",560000.0
Lead Game Developer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",570000.0
Game Designer-Slots,Oengines Game Studio,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
UI Designer(Games),Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",490000.0
Programmer (C++),Junglee Games,"Hyderabad, Telangana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",590000.0
Tech Lead - Front End,Infocom,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",430000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",530000.0
Communications and Content Marketing Role,Junglee Games,"Gurgaon, Haryana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",540000.0
Web & Graphic Designer,VMD Agro,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",580000.0
3D Generalist,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",540000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",400000.0
Tech Lead - Front End,Junglee Games,"Hyderabad, Telangana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",400000.0
Graphic Designer/Senior Graphic Designer,Junglee Games,"Surat, Gujarat","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",430000.0
Lead Unity Developer(Exp 5+),Junglee Games,"Hyderabad, Telangana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",580000.0
SDE II - ETL,Codal,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",500000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
Graphic Designer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",470000.0
AI / Gameplay Tools Programmer,ClearPoint Learning,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",460000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
Graphic Designer,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
Communications and Content Marketing Role,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",580000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",410000.0
Tech Lead - Front End,HoloPundits,"Hyderabad, Telangana","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",550000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",560000.0
Tech Lead - Front End,VMD Agro,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",500000.0
Senior Analyst - Customer experience,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",520000.0
Tech Lead - Front End,Junglee Games,"Bengaluru, Karnataka","Creativity,Artistic vision,A passion for video games,Storytelling ability,Wide-ranging knowledge of gaming trends,Strong analytical frame of mind,Excellent programming skills,Ability to work as part of a team",460000.0
